Number of Bursts,0,1041,802,502,761,276,140,0,915,952,1239,561,571,267,289,320,739,818,575,373,576,365,480,319,326,751,640,536,414,457,549,144,436,1160,523,768,575,315,699,467,1060,918,615,1248,578,601,994,603
Number of Bursting Electrodes,0,15,15,13,15,14,8,0,16,16,16,16,14,14,13,13,16,16,14,12,14,14,11,10,14,15,14,16,12,14,14,5,16,16,13,16,16,12,12,15,16,15,15,13,14,14,16,16
Burst Duration - Avg (s),,0.188093,0.088157,0.121994,0.129581,0.143986,0.118706,,0.149557,0.159203,0.121839,0.094261,0.133327,0.189979,0.130991,0.106506,0.204413,0.14276,0.134853,0.141047,0.110031,0.129344,0.192856,0.143197,0.127005,0.146806,0.13607,0.149332,0.113341,0.160756,0.116034,0.091135,0.152,0.114162,0.115644,0.125816,0.136589,0.148694,0.165129,0.21422,0.216795,0.179267,0.120651,0.144997,0.156838,0.121816,0.115597,0.148959
Burst Duration - Std (s),,0.069728,0.04913,0.045582,0.041924,0.084961,0.053425,,0.032945,0.038867,0.040709,0.04677,0.043822,0.114783,0.078646,0.062078,0.097902,0.033489,0.03358,0.067244,0.04022,0.058463,0.129184,0.054226,0.084935,0.025679,0.049911,0.084319,0.055611,0.075007,0.033655,0.036005,0.059777,0.022038,0.04588,0.060137,0.070562,0.089111,0.059841,0.107382,0.059791,0.035684,0.046251,0.05456,0.108773,0.065933,0.050761,0.067688
Number of Spikes per Burst - Avg,,18.687371,10.723357,9.582177,11.647881,10.431892,8.659835,,17.644407,19.125697,11.730106,9.764322,10.324506,12.890302,10.611955,9.15506,21.476947,19.959171,14.616802,9.876625,9.442393,10.067506,10.733923,9.611672,13.430297,17.45342,10.938066,15.081591,8.663271,14.269877,10.84021,6.443098,13.284925,14.239247,10.799128,14.283169,10.936928,10.805339,11.194303,16.628775,16.794959,18.337987,13.138582,10.929573,12.818678,10.090343,11.422066,12.774988
Number of Spikes per Burst - Std,,4.069386,2.597495,4.200003,3.300075,6.162088,4.631988,,4.907989,3.373502,1.941812,3.558957,3.319286,8.001821,5.483576,4.288958,10.357529,3.132496,4.063008,4.646706,3.461301,5.913079,7.000627,3.24743,5.660457,3.914257,4.79567,9.180533,2.764663,6.279945,3.91563,1.163719,5.328582,2.298323,2.743116,6.573267,4.516557,5.871873,3.703783,9.063693,4.848238,3.481491,4.064681,3.586874,6.347482,3.77568,4.527893,4.91199
Mean ISI within Burst - Avg,,0.012325,0.009623,0.015231,0.013742,0.016753,0.017586,,0.010795,0.010674,0.013094,0.011996,0.016054,0.018869,0.014792,0.014352,0.011894,0.00964,0.011984,0.016583,0.014566,0.016935,0.021387,0.01827,0.010508,0.011426,0.015921,0.012858,0.015214,0.013853,0.013523,0.015969,0.014296,0.010476,0.013017,0.011835,0.014726,0.015513,0.017204,0.015152,0.017347,0.012388,0.010811,0.017366,0.014316,0.013655,0.011679,0.0146
Mean ISI within Burst - Std,,0.003318,0.003304,0.004883,0.003492,0.003773,0.00576,,0.003725,0.003284,0.003385,0.003374,0.006042,0.007517,0.006042,0.004802,0.005725,0.00284,0.004587,0.003126,0.005721,0.007176,0.008041,0.007468,0.003726,0.003889,0.005237,0.003765,0.004638,0.004794,0.004256,0.006335,0.005116,0.001441,0.004821,0.007016,0.004952,0.004001,0.006678,0.005177,0.005834,0.002977,0.002177,0.006241,0.003401,0.003316,0.003125,0.006013
Median ISI within Burst - Avg,,0.008879,0.007655,0.012392,0.011188,0.013349,0.009716,,0.007713,0.006891,0.01049,0.008696,0.012764,0.015547,0.011202,0.011521,0.008244,0.006642,0.009919,0.012358,0.011846,0.013168,0.017669,0.014868,0.006568,0.007531,0.011732,0.009907,0.012866,0.010928,0.010166,0.014166,0.009844,0.008183,0.010389,0.009926,0.011901,0.011008,0.012587,0.011005,0.013722,0.007967,0.008199,0.014583,0.010979,0.010469,0.009395,0.011653
Median ISI within Burst - Std,,0.002946,0.002482,0.00477,0.00332,0.003681,0.002088,,0.003211,0.002555,0.002962,0.002587,0.005335,0.00754,0.004318,0.004449,0.005966,0.002424,0.00428,0.002909,0.004948,0.004836,0.007953,0.007416,0.003041,0.003373,0.004449,0.003565,0.004122,0.004414,0.003952,0.006953,0.004587,0.001411,0.00414,0.006891,0.005007,0.003489,0.005883,0.004862,0.005647,0.002486,0.001985,0.006106,0.003336,0.002505,0.002654,0.005543
Inter-Burst Interval - Avg (s),,13.60539,21.016781,34.598169,18.471632,68.09823,91.829672,,15.53394,16.421046,15.390137,34.278698,41.757693,79.510201,44.354507,81.623876,31.19188,18.597264,22.379895,42.166212,22.86236,45.227676,29.67923,41.497598,43.481761,21.352406,27.558816,31.321937,36.664201,37.347434,55.48133,29.839009,55.524888,14.140627,31.865852,32.857589,32.083565,45.884493,61.316565,27.673055,27.768808,17.214083,24.119275,26.016872,32.055223,24.59869,23.397085,53.825711
Inter-Burst Interval - Std (s),,3.585232,11.390278,33.252087,7.089838,54.526995,127.266291,,2.008412,5.255128,9.776629,31.510604,54.664147,80.626034,36.785747,141.858844,44.670504,5.140372,5.656069,40.705359,11.106883,40.02064,24.523708,37.36063,25.421278,7.737352,19.097319,13.083882,33.963327,37.027864,99.838859,15.18769,80.961358,5.188766,20.656345,54.560758,19.088752,54.66858,111.152697,6.944627,50.473188,6.326817,8.644986,45.71592,24.489507,10.508314,25.757094,99.661514
Burst Frequency - Avg (Hz),,0.077068,0.059374,0.042882,0.056339,0.021893,0.019434,,0.063506,0.066074,0.085994,0.038937,0.045292,0.021179,0.024687,0.027335,0.051291,0.056774,0.04561,0.034518,0.045689,0.028952,0.048458,0.035425,0.025859,0.055599,0.050765,0.037202,0.038312,0.03625,0.043547,0.031982,0.030261,0.080511,0.044676,0.053304,0.039908,0.02915,0.064686,0.034573,0.07357,0.067962,0.04553,0.106607,0.045848,0.047672,0.068989,0.041852
Burst Frequency - Std (Hz),,0.018415,0.024877,0.028088,0.025087,0.014838,0.016557,,0.009319,0.023745,0.038168,0.021127,0.020254,0.01182,0.014914,0.016543,0.033537,0.02058,0.008921,0.024424,0.023261,0.016663,0.036384,0.020759,0.010051,0.024996,0.039042,0.012492,0.017324,0.018297,0.017907,0.026726,0.013979,0.030474,0.028937,0.026382,0.020502,0.015827,0.102192,0.010142,0.043328,0.029225,0.017372,0.127119,0.022802,0.019013,0.033435,0.02144
Normalized Duration IQR - Avg,,1.1438,0.370058,0.839067,0.944925,1.237165,1.662636,,0.66406,0.550468,0.643798,0.468826,0.642332,0.893497,0.503002,0.959593,0.446982,0.811647,0.928784,0.763283,0.370146,0.620063,0.522159,0.845124,0.444033,0.584544,0.502117,0.538401,1.049511,0.437533,0.446975,0.956044,0.797663,0.638478,0.683282,0.44187,0.565521,0.743167,0.915239,1.003826,1.14403,0.688165,0.815653,0.5651,0.98469,0.608561,0.532712,0.823021
Normalized Duration IQR - Std,,0.647729,0.329721,0.28633,0.430877,1.393904,1.207884,,0.251371,0.228304,0.414763,0.385672,0.202551,0.825163,0.222453,1.215526,0.187461,0.225946,0.386516,0.389361,0.113903,0.294179,0.316612,0.517049,0.233739,0.274391,0.257869,0.381096,1.366528,0.233168,0.175927,1.211319,0.25225,0.284093,0.343012,0.310077,0.265898,0.28179,0.430193,0.671179,0.795816,0.198577,0.330072,0.391413,0.402313,0.33368,0.344611,0.34499
IBI Coefficient of Variation - Avg,,1.344478,0.756051,1.115742,0.996208,0.976452,1.937206,,1.150395,1.11453,0.708057,0.74251,0.778471,1.100188,1.795203,0.853038,0.80009,0.890113,0.786877,0.756271,1.000481,0.928063,0.694219,1.127739,0.718985,0.695458,0.773731,1.214425,0.777543,0.906901,0.836357,0.93234,1.009989,0.73821,0.839816,1.11913,0.970714,1.103415,0.861127,1.290288,0.802178,0.613748,1.084133,0.760841,0.869855,0.869814,0.898184,0.883336
IBI Coefficient of Variation - Std,,0.089394,0.087373,0.122132,0.14168,0.210315,0.446271,,0.057652,0.39884,0.140181,0.079813,0.127638,0.349388,0.255078,0.182812,0.308503,0.057058,0.145641,0.193544,0.209531,0.210688,0.300717,0.308141,0.248738,0.046212,0.094189,0.178719,0.15239,0.130146,0.09602,0.28528,0.096174,0.0728,0.103771,0.334381,0.212041,0.173278,0.314686,0.167555,0.079406,0.050165,0.168394,0.14422,0.15907,0.111025,0.27648,0.111807
Burst Percentage - Avg,,85.235646,79.498129,60.005515,73.238585,53.018553,32.316943,,86.657805,90.266007,77.753557,73.10682,69.746232,62.315059,54.325837,49.320706,87.354755,91.185338,81.661805,51.551454,67.954771,65.918346,44.625148,41.627237,75.803281,81.753787,63.749734,82.80827,60.110046,67.612391,70.263092,23.095073,80.699277,87.930284,61.099508,87.911135,76.97983,60.166806,57.19188,84.613453,75.049648,88.048519,74.711884,53.528223,66.362717,74.963736,75.955188,75.615731
Burst Percentage - Std,,23.050607,25.644405,37.178353,28.738606,32.610433,40.013801,,7.180057,5.424243,14.26949,30.358083,35.567424,32.727696,41.533887,33.024917,20.153563,7.837188,32.287077,40.681718,35.691907,32.039259,39.301367,38.379985,31.95084,5.050277,30.56755,17.955833,41.010488,38.809008,38.381859,35.537226,20.272003,8.779673,33.980838,21.641116,22.545744,39.001984,36.425315,23.517782,19.215521,7.529261,26.313376,34.676649,33.947606,31.626926,24.869801,19.459169
Number of Network Bursts,0,74,74,49,66,20,19,0,57,71,117,48,55,20,33,40,44,63,44,36,59,44,54,44,22,59,56,42,41,43,50,5,29,98,32,48,55,27,43,30,83,92,47,122,56,58,80,49
Network Burst Frequency (Hz),,0.082177,0.082177,0.054414,0.073293,0.02221,0.021099,,0.063298,0.078845,0.129928,0.053304,0.061077,0.02221,0.036646,0.04442,0.048862,0.069961,0.048862,0.039978,0.065519,0.048862,0.059967,0.048862,0.024431,0.065519,0.062188,0.046641,0.04553,0.047751,0.055525,0.005552,0.032204,0.108828,0.035536,0.053304,0.061077,0.029983,0.047751,0.033315,0.092171,0.102165,0.052193,0.13548,0.062188,0.064409,0.08884,0.054414
Network Burst Duration - Avg (sec),,0.557803,0.282226,0.376153,0.364208,0.732012,0.395192,,0.407336,0.387652,0.306769,0.349098,0.382513,1.162064,0.519714,0.461346,0.624305,0.359825,0.368165,0.544836,0.303182,0.332655,0.876446,0.546949,0.418971,0.318184,0.330799,0.49911,0.418443,0.413403,0.307456,0.701648,0.630797,0.276287,0.430382,0.419803,0.442697,0.904625,0.710039,0.919661,0.602279,0.386297,0.427081,0.623895,0.691679,0.393672,0.295478,0.639056
Network Burst Duration - Std (sec),,0.4865,0.343255,0.529369,0.517267,0.590585,0.167264,,0.268442,0.296313,0.285999,0.293694,0.351555,0.521522,0.370969,0.409728,0.25168,0.206325,0.380081,0.405671,0.17805,0.241441,0.78704,0.285053,0.102392,0.134744,0.296645,0.382262,0.514652,0.330898,0.192507,0.201907,0.292447,0.318677,0.306662,0.453056,0.321155,0.570623,0.561672,0.754185,0.545337,0.203043,0.49915,0.271704,0.446413,0.384726,0.370562,0.294836
Number of Spikes per Network Burst - Avg,,282.675676,127.27027,126.204082,164.136364,193.65,103.052632,,286.035088,256.633803,136.495726,142.041667,131.127273,242.3,132.515152,106.225,366.545455,266.571429,203.5,130.416667,114.576271,120.886364,119.333333,94.522727,209.863636,221.372881,152.607143,232.428571,107,185.186047,141.18,58.4,237.689655,180.765306,166.71875,237.375,146.963636,166.62963,167.906977,298.566667,250.626506,199.771739,194.404255,105.442623,173.785714,124.5,170.9875,188.061224
Number of Spikes per Network Burst - Std,,153.729625,83.319536,78.60502,140.209391,115.985605,30.431113,,108.229578,160.149237,92.483607,65.667103,56.045965,124.235388,41.041992,33.396981,96.38548,159.424642,115.737172,50.868668,44.258723,43.259206,35.305673,27.403521,8.998918,138.449156,61.97028,90.068035,43.957934,64.38066,47.833764,7.829432,149.200034,124.380759,82.645467,98.221986,50.691501,69.612194,93.660942,216.637101,220.303433,146.585167,135.903844,51.620044,81.549475,52.96813,111.312253,78.441435
Number of Elecs Participating in Burst - Avg,,15.256757,13.986486,12.897959,14.348485,13.5,12.157895,,15.824561,14.873239,15.65812,14.895833,15.018182,13.65,13.848485,12.525,15.818182,14.619048,14.159091,13.527778,14,13.522727,11.925926,12.5,15.590909,14.525424,13.982143,14.857143,13.731707,13.534884,15.1,10.6,14.827586,15.55102,13.625,15.729167,14.8,13.518519,12.27907,14.4,14.843373,14,14.702128,11.5,14.232143,13.362069,15.7875,14.265306
Number of Elecs Participating in Burst - Std,,0.937218,1.539376,1.571158,0.774446,1.933091,1.014515,,0.570802,1.548544,0.684337,1.096214,0.827556,2.758241,3.05288,2.037941,0.656726,1.698468,0.833686,2.524012,1.082781,1.994045,1.735879,2.21517,0.503236,0.750998,1.667781,1.704677,1.02529,1.420074,0.788954,1.140175,1.946957,1.219451,1.581139,1.332724,1.899318,0.579812,1.593522,2.513412,1.120561,1.167321,1.679996,3.440762,1.348279,2.006116,0.520315,2.069375
Number of Spikes per Network Burst per Channel - Avg,,18.171163,8.710386,9.538992,11.104764,13.945516,8.505813,,17.951452,16.505841,8.652284,9.339626,8.66689,17.101422,9.549617,8.403384,23.044158,17.446018,14.189692,9.769977,8.052932,8.776626,10.169915,7.570396,13.47178,14.935388,10.871603,15.300147,7.729286,13.428272,9.291494,5.541919,15.393378,11.462763,11.936925,15.091716,9.72018,12.307862,13.124807,19.96066,16.286679,13.7406,12.733023,8.764931,12.046759,9.213997,10.774598,12.750507
Number of Spikes per Network Burst per Channel - Std,,9.496789,4.879171,5.444733,8.967829,7.584152,2.481773,,6.635127,9.567335,5.72588,3.774649,3.556708,7.072486,2.474554,1.937352,5.797238,9.338701,7.677693,3.449635,2.681782,2.371317,3.164398,1.837477,0.67181,9.04747,4.294608,4.981647,2.892121,4.145275,3.005223,0.772842,8.809236,7.651749,5.301311,6.007553,2.580898,5.006461,6.303939,12.774645,13.690562,9.459158,8.122855,2.133919,5.215037,3.336863,6.900724,4.264355
Network Burst Percentage,,96.130515,87.9858,89.975266,97.183099,80.974284,89.693083,,88.956787,91.950949,85.460481,93.142077,97.96251,94.151933,93.221062,86.239091,90.322581,91.875923,97.326087,82.643901,96.077317,98.29976,84.644687,82.503472,81.199437,84.575536,70.395387,84.227783,95.059588,93.803746,95.741218,17.227139,89.010847,95.190758,65.196138,90.977324,94.251399,91.666667,66.519256,97.126437,86.322516,96.89477,75.307014,53.817512,95.085491,96.550341,90.43369,89.937537
Network IBI Coefficient of Variation,,1.264859,0.690075,1.017084,0.73452,0.818589,1.609982,,1.145368,0.59412,0.485533,0.701629,0.803806,0.968621,1.797313,0.956666,0.648766,0.753811,0.752979,0.689113,0.795018,1.088512,0.5841,1.391275,0.65279,0.666272,0.633434,0.940391,0.68285,0.945975,0.772633,0.716166,0.893152,0.653296,0.852276,1.154483,0.699384,0.954941,0.784018,1.173697,0.701818,0.466369,1.0452,0.765273,0.783614,0.73113,0.73155,0.766995
Network Normalized Duration IQR,,2.084507,1.103448,0.967742,1.04,1.518797,0.415584,,1.142857,1.090909,1.69697,0.465116,1.155556,0.530233,0.708861,2.974359,0.613861,1.050847,3.555556,2,0.392157,1.022222,1.046729,0.601942,0.222222,0.52459,1.297297,1.552239,0.424242,0.654545,0.844444,0.267717,0.742857,0.727273,0.925373,1.72973,2.037736,0.783626,1.343066,1.338129,1.340206,0.492754,1.066667,0.521739,0.872727,1.209302,0.83871,0.566929
Area Under Normalized Cross-Correlation,,0.751055,0.648211,0.450149,0.609339,0.371,0.333433,,0.795452,0.852746,0.656808,0.635879,0.446712,0.434691,0.470404,0.474713,0.679511,0.807126,0.624268,0.454898,0.429699,0.313147,0.214166,0.358723,0.719439,0.767208,0.414697,0.562637,0.389756,0.486456,0.567326,0.231441,0.702791,0.774495,0.491535,0.608458,0.561247,0.407516,0.299304,0.557644,0.533381,0.707158,0.667681,0.208275,0.548731,0.49453,0.59426,0.623902
Area Under Cross-Correlation,0,7.571942,2.645364,0.941625,2.591384,0.500019,0.204331,0,7.065482,8.835462,4.058495,1.688895,1.096058,0.710624,0.70447,0.691477,5.821525,8.104701,2.476226,0.649658,1.060004,0.677013,0.524209,0.488627,1.476272,5.636693,1.458625,2.584296,0.530418,1.687174,1.464696,0.072839,1.920637,6.69677,1.327152,3.686082,1.575884,0.593855,0.966324,2.003609,5.49951,5.937711,2.985221,1.650981,1.912761,1.129817,3.34367,2.300999
Width at Half Height of Normalized Cross-Correlation,0,28,32,26,30,33,18,0,31,26,32,27,28,30,31,27,32,26,21,30,38,28,57,33,24,24,27,32,38,31,36,23,27,26,36,36,28,31,36,31,31,28,30,48,29,31,33,28
Width at Half Height of Cross-Correlation,0,84,69,76,87,86,45,0,83,75,77,69,98,103,78,65,107,83,87,66,96,124,126,71,58,74,75,111,88,103,87,49,75,76,78,97,85,78,83,97,128,82,69,110,72,80,91,81
Synchrony Index,,0.810954,0.757039,0.615106,0.719105,0.485012,0.505827,,0.878126,0.887752,0.75655,0.733432,0.601276,0.590449,0.626372,0.571508,0.816891,0.878905,0.688875,0.572469,0.599026,0.588457,0.33928,0.428396,0.78527,0.887665,0.601664,0.750237,0.528965,0.602311,0.69544,0.355453,0.804908,0.858992,0.61734,0.811153,0.733751,0.628317,0.512373,0.704441,0.74592,0.845534,0.786519,0.499772,0.634824,0.579267,0.76439,0.74361

